station_id,ps_cd_mha,name,district,district_raw,kind,latitude,longitude,thana_id,match_method,name_agreement
BH-PS-5117022,5117022,DANAPUR,PATNA,PATNA,territorial,25.6389,85.0491,BH-5117022,spatial+name,1.0
BH-PS-5117024,5117024,DULHIN BAZAAR,PATNA,PATNA,territorial,25.3918,84.8602,BH-5117024,spatial+name,1.0
BH-PS-5117026,5117026,FATUHA,PATNA,PATNA,territorial,25.5085,85.301,BH-5117026,spatial-only,0.667
BH-PS-5117028,5117028,GANDHI MAIDAN,PATNA,PATNA,territorial,25.615,85.1483,BH-5117028,spatial+name,1.0
BH-PS-5117029,5117029,GARDANI BAGH,PATNA,PATNA,territorial,25.596,85.118,BH-5117029,spatial+name,1.0
BH-PS-5117031,5117031,GAURICHAK,PATNA,PATNA,territorial,25.4908,85.1842,BH-5117031,spatial+name,0.889
BH-PS-5117034,5117034,HATHIDAH,PATNA,PATNA,territorial,25.3747,85.981,BH-5117051,spatial-only,0.286
BH-PS-5117035,5117035,DANIYAWAN,PATNA,PATNA,territorial,25.4374,85.2909,BH-5117035,spatial+name,1.0
BH-PS-5117036,5117036,GHOSWARI,PATNA,PATNA,territorial,25.3602,85.8956,BH-5117036,spatial+name,1.0
BH-PS-5117037,5117037,MARANCHI,PATNA,PATNA,territorial,25.3492,85.9967,BH-5117051,spatial-only,0.286
BH-PS-5117038,5117038,PIPRA,PATNA,PATNA,territorial,25.5379,85.1274,BH-5117056,spatial-only,0.4
BH-PS-5117039,5117039,SAKSOHARA,PATNA,PATNA,territorial,25.3631,85.7027,BH-5117016,spatial-only,0.133
BH-PS-5117040,5117040,SHAHJEHANPUR,PATNA,PATNA,territorial,25.4093,85.3,BH-5117035,spatial-only,0.2
BH-PS-5117041,5117041,KADAMKUAN,PATNA,PATNA,territorial,25.6069,85.1682,BH-5117041,spatial+name,1.0
BH-PS-5117042,5117042,KHAGAUL,PATNA,PATNA,territorial,25.578,85.0474,BH-5117042,spatial+name,1.0
BH-PS-5117043,5117043,KHAJEKALAN,PATNA,PATNA,territorial,25.6003,85.22,BH-5117043,spatial+name,1.0
BH-PS-5117044,5117044,KOTWALI,PATNA,PATNA,territorial,25.6114,85.1342,BH-5117028,spatial-only,0.211
BH-PS-5117045,5117045,KHUSRUPUR,PATNA,PATNA,territorial,25.4839,85.3872,BH-5117045,spatial+name,1.0
BH-PS-5117046,5117046,SRI KRISHNA PURI,PATNA,PATNA,territorial,25.6187,85.1099,BH-5117046,spatial-only,0.6
BH-PS-5117047,5117047,JANIPUR,PATNA,PATNA,territorial,25.5171,85.0257,BH-5117047,spatial+name,1.0
BH-PS-5117048,5117048,MALSALAMI,PATNA,PATNA,territorial,25.5882,85.2379,BH-5117048,spatial+name,1.0
BH-PS-5117049,5117049,MANER,PATNA,PATNA,territorial,25.6476,84.8855,BH-5117049,spatial+name,1.0
BH-PS-5117050,5117050,MASAURHI,PATNA,PATNA,territorial,25.3531,85.0311,BH-5117050,spatial+name,1.0
BH-PS-5117051,5117051,MOKAMAH,PATNA,PATNA,territorial,25.3983,85.9158,BH-5117051,spatial+name,0.923
BH-PS-5117053,5117053,MEHANDIGANJ,PATNA,PATNA,territorial,25.5892,85.2074,BH-5117053,spatial+name,1.0
BH-PS-5117054,5117054,NAUBATPUR,PATNA,PATNA,territorial,25.5008,84.9664,BH-5117054,spatial+name,1.0
BH-PS-5117056,5117056,PARSA BAZAAR,PATNA,PATNA,territorial,25.5292,85.1137,BH-5117056,spatial+name,1.0
BH-PS-5117057,5117057,PATRAKAR NAGAR,PATNA,PATNA,territorial,25.5897,85.1597,BH-5117057,spatial+name,1.0
BH-PS-5117058,5117058,PALIGANJ,PATNA,PATNA,territorial,25.3282,84.802,BH-5117058,spatial+name,1.0
BH-PS-5117059,5117059,PANDARAK,PATNA,PATNA,territorial,25.4941,85.7928,BH-5117059,spatial+name,1.0
BH-PS-5117060,5117060,PHULWARI,PATNA,PATNA,territorial,25.5758,85.0687,BH-5117060,spatial-only,0.7
BH-PS-5117061,5117061,PIRBAHORE,PATNA,PATNA,territorial,25.62,85.1556,BH-5117061,spatial+name,1.0
BH-PS-5117062,5117062,PUNPUN,PATNA,PATNA,territorial,25.5002,85.1019,BH-5117062,spatial+name,1.0
BH-PS-5117063,5117063,JAKKANPUR,PATNA,PATNA,territorial,25.5946,85.1377,BH-5117063,spatial+name,1.0
BH-PS-5117064,5117064,SACHIWALAYA,PATNA,PATNA,territorial,25.5996,85.1222,BH-5117064,spatial+name,1.0
BH-PS-5117065,5117065,KANKAR BAGH,PATNA,PATNA,territorial,25.5988,85.1565,BH-5117065,spatial+name,1.0
BH-PS-5117069,5117069,PATLIPUTRA,PATNA,PATNA,territorial,25.6293,85.1016,BH-5117019,spatial-only,0.143
BH-PS-5117073,5117073,SULTANGANJ,PATNA,PATNA,territorial,25.6159,85.1824,BH-5117073,spatial+name,1.0
BH-PS-5117075,5117075,RANIA TALAB,PATNA,PATNA,territorial,25.3806,84.7742,BH-5117075,spatial+name,0.947
BH-PS-5117077,5117077,SHAHPUR,PATNA,PATNA,territorial,25.5988,85.3988,,district-conflict,0.0
BH-PS-5117079,5117079,SIGAURI,PATNA,PATNA,territorial,25.2965,84.8978,BH-5117079,spatial-only,0.714
BH-PS-5117081,5117081,SHASTRI NAGAR,PATNA,PATNA,territorial,25.6059,85.101,BH-5117081,spatial+name,1.0
BH-PS-5117082,5117082,BAHADURPUR,PATNA,PATNA,territorial,25.6064,85.1758,BH-5117082,spatial+name,1.0
BH-PS-5117083,5117083,BEUR,PATNA,PATNA,territorial,25.5735,85.0953,BH-5117083,spatial-only,0.615
BH-PS-5117084,5117084,GOPALPUR,PATNA,PATNA,territorial,25.5375,85.1739,BH-5117084,spatial+name,1.0
BH-PS-5117085,5117085,BYEPASS,PATNA,PATNA,territorial,25.58,85.2207,BH-5117085,spatial+name,0.909
BH-PS-5117086,5117086,HAWAI ADDA,PATNA,PATNA,territorial,25.5939,85.0856,BH-5117003,spatial-only,0.267
BH-PS-5117087,5117087,KADIRGANJ,PATNA,PATNA,territorial,25.2914,85.0848,BH-5117087,spatial+name,1.0
BH-PS-5117088,5117088,KHIRI MORE,PATNA,PATNA,territorial,25.2821,84.792,BH-5117088,spatial+name,0.941
BH-PS-5117089,5117089,MAHILA,PATNA,PATNA,mahila,25.6156,85.1484,,located-in-BH-5117028-not-mapped,0.444
BH-PS-5117090,5117090,NTPC,PATNA,PATNA,territorial,25.4902,85.7375,BH-5117059,spatial-only,0.167
BH-PS-5117092,5117092,RAJEEV NAGAR,PATNA,PATNA,territorial,25.6282,85.0849,BH-5117019,spatial-only,0.429
BH-PS-5117093,5117093,RAM KRISHNA NAGAR,PATNA,PATNA,territorial,25.579,85.1456,BH-5117093,spatial+name,1.0
BH-PS-5117095,5117095,RUPASPUR,PATNA,PATNA,territorial,25.5776,85.0474,BH-5117042,spatial-only,0.143
BH-PS-5117096,5117096,SALIMPUR,PATNA,PATNA,territorial,25.468,85.4693,BH-5117005,spatial-only,0.556
BH-PS-5117103,5117103,Patna Prohibition,PATNA,PATNA,prohibition,25.600435,85.179239,,located-in-BH-5117004-not-mapped,0.167
BH-PS-5118001,5118001,AMAUR,PURNIA,PURNEA,territorial,25.9638,87.7213,BH-5118001,spatial-only,0.8
BH-PS-5118002,5118002,BHAWANIPUR,PURNIA,PURNEA,territorial,25.6518,87.1396,BH-5118002,spatial+name,1.0
BH-PS-5118003,5118003,ANGARH,PURNIA,PURNEA,territorial,26.1075,87.81,,district-conflict,0.0
BH-PS-5118004,5118004,Maranga,PURNIA,PURNEA,territorial,25.74787,87.46619,BH-5118064,spatial-only,0.222
BH-PS-5118006,5118006,Mufassil,PURNIA,PURNEA,territorial,25.4409362,87.303827,,district-conflict,0.0
BH-PS-5118008,5118008,RUPAULI,PURNIA,PURNEA,territorial,25.5785,87.1496,BH-5118008,spatial+name,1.0
BH-PS-5118011,5118011,BARHARA KOTHI,PURNIA,PURNEA,territorial,25.7766,87.0965,BH-5118011,spatial-only,0.737
BH-PS-5118013,5118013,BANMANKHI,PURNIA,PURNEA,territorial,25.8871,87.1906,BH-5118013,spatial+name,1.0
BH-PS-5118019,5118019,DHAMDAHA,PURNIA,PURNEA,territorial,25.7388,87.1818,BH-5118019,spatial+name,1.0
BH-PS-5118028,5118028,JANKI NAGAR,PURNIA,PURNEA,territorial,25.8784,87.1186,BH-5118028,spatial+name,1.0
BH-PS-5118039,5118039,KHAJANCHI HAT,PURNIA,PURNEA,territorial,25.7806,87.4692,BH-5118064,spatial-only,0.273
BH-PS-5118044,5118044,MIRGANJ,PURNIA,PURNEA,territorial,25.7428,87.2773,BH-5118044,spatial+name,1.0
BH-PS-5118046,5118046,KRITYANAND NAGAR,PURNIA,PURNEA,territorial,25.82,87.3951,BH-5118046,spatial+name,1.0
BH-PS-5118050,5118050,KASBA,PURNIA,PURNEA,territorial,25.8543,87.5359,BH-5118050,spatial+name,1.0
BH-PS-5118052,5118052,JALALGARH,PURNIA,PURNEA,territorial,25.948,87.5365,BH-5118052,spatial+name,1.0
BH-PS-5118062,5118062,RAUTA,PURNIA,PURNEA,territorial,26.0276,87.7067,BH-5118062,spatial+name,1.0
BH-PS-5118064,5118064,SADAR,PURNIA,PURNEA,territorial,25.8008,87.515,BH-5118064,spatial-only,0.625
BH-PS-5118068,5118068,SARSI,PURNIA,PURNEA,territorial,25.8545,87.2886,BH-5118068,spatial+name,1.0
BH-PS-5118071,5118071,BAISI,PURNIA,PURNEA,territorial,25.8674,87.7495,BH-5118071,spatial+name,1.0
BH-PS-5118075,5118075,TIKAPATTI,PURNIA,PURNEA,territorial,25.518,87.216,BH-5118075,spatial+name,1.0
BH-PS-5118077,5118077,Dagarua,PURNIA,PURNEA,territorial,25.811,87.6266,BH-5118077,spatial+name,1.0
BH-PS-5118079,5118079,Purnea Prohibition,PURNIA,PURNEA,prohibition,25.778487,87.473384,,located-in-BH-5118064-not-mapped,0.429
BH-PS-5782006,5782006,BHAGALPUR,RLY JAMALPUR,RLY JAMALPUR,railway,25.241698,86.973331,,district-conflict,0.0
BH-PS-5782012,5782012,JAMALPUR,RLY JAMALPUR,RLY JAMALPUR,railway,25.314503,86.49273,,district-conflict,0.0
BH-PS-5782015,5782015,JHAJHA,RLY JAMALPUR,RLY JAMALPUR,railway,24.773226,86.386268,,district-conflict,0.0
BH-PS-5782019,5782019,KIUL,RLY JAMALPUR,RLY JAMALPUR,railway,25.172866,86.105573,,district-conflict,0.0
BH-PS-5784007,5784007,BARAUNI,RLY KATIHAR,RLY KATIHAR,railway,25.45999,85.99196,,district-conflict,0.0
BH-PS-5784008,5784008,BEGUSARAI,RLY KATIHAR,RLY KATIHAR,railway,25.4249,86.13461,,district-conflict,0.0
BH-PS-5784017,5784017,KATIHAR,RLY KATIHAR,RLY KATIHAR,railway,25.54816,87.566,,district-conflict,0.0
BH-PS-5784019,5784019,KHAGARIA,RLY KATIHAR,RLY KATIHAR,railway,25.50193,86.47003,,district-conflict,0.0
BH-PS-5784020,5784020,KISHANGANJ,RLY KATIHAR,RLY KATIHAR,railway,26.09845,87.95028,,district-conflict,0.0
BH-PS-5784023,5784023,MANSI,RLY KATIHAR,RLY KATIHAR,railway,25.5099,86.55762,,district-conflict,0.0
BH-PS-5784028,5784028,NAUGACHHIA,RLY KATIHAR,RLY KATIHAR,railway,25.38477,87.09418,,district-conflict,0.0
BH-PS-5784036,5784036,SAHARSA,RLY KATIHAR,RLY KATIHAR,railway,25.87351,86.59522,,district-conflict,0.0
BH-PS-5784039,5784039,BIHPUR,RLY KATIHAR,RLY KATIHAR,railway,25.39215,86.93533,,district-conflict,0.0
BH-PS-5785001,5785001,MOTIHARI,RLY MUJAFFARPUR,RLY MUJAFFARPUR,railway,26.65515,84.90497,,district-conflict,0.0
BH-PS-5785007,5785007,CHHAPRA,RLY MUJAFFARPUR,RLY MUJAFFARPUR,railway,25.7868,84.72698,,district-conflict,0.0
BH-PS-5785011,5785011,DARBHANGA,RLY MUJAFFARPUR,RLY MUJAFFARPUR,railway,26.15444,85.90775,,district-conflict,0.0
BH-PS-5785019,5785019,MUZAFFARPUR,RLY MUJAFFARPUR,RLY MUJAFFARPUR,railway,26.12107,85.38025,,district-conflict,0.0
BH-PS-5785021,5785021,NARKATIYAGANJ,RLY MUJAFFARPUR,RLY MUJAFFARPUR,railway,27.10424,84.46437,,district-conflict,0.0
BH-PS-5785025,5785025,RAXAUL,RLY MUJAFFARPUR,RLY MUJAFFARPUR,railway,26.98647,84.84496,,district-conflict,0.0
BH-PS-5785029,5785029,SAMASTIPUR,RLY MUJAFFARPUR,RLY MUJAFFARPUR,railway,25.85876,85.78817,,district-conflict,0.0
BH-PS-5785030,5785030,SIWAN,RLY MUJAFFARPUR,RLY MUJAFFARPUR,railway,26.21051,84.36046,,district-conflict,0.0
BH-PS-5785031,5785031,SONEPUR,RLY MUJAFFARPUR,RLY MUJAFFARPUR,railway,25.69711,85.16851,,district-conflict,0.0
BH-PS-5785033,5785033,SUGAULI,RLY MUJAFFARPUR,RLY MUJAFFARPUR,railway,26.75871,84.73883,,district-conflict,0.0
BH-PS-5132001,5132001,ARRAH,RLY PATNA,RLY PATNA,railway,25.54882,84.66227,,district-conflict,0.0
BH-PS-5132004,5132004,BAKHTIARPUR,RLY PATNA,RLY PATNA,railway,25.45613,85.533,,district-conflict,0.0
BH-PS-5132005,5132005,BIHARSHARIF,RLY PATNA,RLY PATNA,railway,25.2038,85.5393,,district-conflict,0.0
BH-PS-5132006,5132006,BUXAR,RLY PATNA,RLY PATNA,railway,25.56072,83.98068,,district-conflict,0.0
BH-PS-5132007,5132007,JEHANABAD,RLY PATNA,RLY PATNA,railway,25.22569,84.99115,,district-conflict,0.0
BH-PS-5132008,5132008,DANAPUR,RLY PATNA,RLY PATNA,railway,25.58257,85.04445,,district-conflict,0.0
BH-PS-5132010,5132010,GAYA,RLY PATNA,RLY PATNA,railway,24.80201,84.99932,,district-conflict,0.0
BH-PS-5132017,5132017,MOKAMAH,RLY PATNA,RLY PATNA,railway,25.3927,85.91272,,district-conflict,0.0
BH-PS-5132019,5132019,PATNA,RLY PATNA,RLY PATNA,railway,25.60268,85.13519,,district-conflict,0.0
BH-PS-5132020,5132020,SON NAGAR,RLY PATNA,RLY PATNA,railway,24.88272,84.23014,,district-conflict,0.0
BH-PS-5132021,5132021,SASARAM,RLY PATNA,RLY PATNA,railway,24.9566,84.01905,,district-conflict,0.0
BH-PS-5125001,5125001,KOCHAS,ROHTAS,ROHTAS,territorial,25.2255,83.9186,BH-5125001,spatial+name,1.0
BH-PS-5125002,5125002,DARIHAT,ROHTAS,ROHTAS,territorial,24.9826,84.2422,BH-5125002,spatial+name,1.0
BH-PS-5125004,5125004,BAGHELA,ROHTAS,ROHTAS,territorial,25.0489,84.1839,BH-5125004,spatial-only,0.769
BH-PS-5125006,5125006,CHENARI,ROHTAS,ROHTAS,territorial,24.9186,83.7908,BH-5125006,spatial+name,1.0
BH-PS-5125007,5125007,AMJHAUR,ROHTAS,ROHTAS,territorial,24.7249,84.0054,BH-5125021,spatial-only,0.154
BH-PS-5125008,5125008,CHUTIA,ROHTAS,ROHTAS,territorial,24.5528,83.7472,BH-5125008,spatial+name,1.0
BH-PS-5125010,5125010,DAWAT,ROHTAS,ROHTAS,territorial,25.2991,84.2227,BH-5125010,spatial-only,0.727
BH-PS-5125011,5125011,DINARA,ROHTAS,ROHTAS,territorial,25.2468,84.0675,BH-5125011,spatial+name,1.0
BH-PS-5125012,5125012,NATWAR,ROHTAS,ROHTAS,territorial,25.233,84.1571,BH-5125012,spatial+name,1.0
BH-PS-5125014,5125014,KARAKAT,ROHTAS,ROHTAS,territorial,25.1204,84.3108,BH-5125014,spatial+name,1.0
BH-PS-5125015,5125015,SC/ST,ROHTAS,ROHTAS,sc_st,24.9058,84.1912,,located-in-BH-5125024-not-mapped,0.0
BH-PS-5125016,5125016,KARGHAR,ROHTAS,ROHTAS,territorial,25.1305,83.9263,BH-5125016,spatial+name,0.923
BH-PS-5125017,5125017,AKORHIGOLA,ROHTAS,ROHTAS,territorial,24.9706,84.1936,BH-5125017,spatial+name,0.947
BH-PS-5125018,5125018,NOKHA,ROHTAS,ROHTAS,territorial,25.1041,84.119,BH-5125018,spatial+name,1.0
BH-PS-5125019,5125019,NASRIGANJ,ROHTAS,ROHTAS,territorial,25.0461,84.3286,BH-5125019,spatial+name,1.0
BH-PS-5125021,5125021,ROHTAS,ROHTAS,ROHTAS,territorial,24.6331,83.9604,BH-5125021,spatial+name,1.0
BH-PS-5125022,5125022,SASARAM NAGAR,ROHTAS,ROHTAS,territorial,24.9466,84.0128,BH-5125022,spatial-only,0.64
BH-PS-5125023,5125023,SHIVSAGAR,ROHTAS,ROHTAS,territorial,24.9757,83.9029,BH-5125023,spatial-only,0.778
BH-PS-5125024,5125024,DEHRI,ROHTAS,ROHTAS,territorial,24.8994,84.1819,BH-5125024,spatial+name,1.0
BH-PS-5125025,5125025,BIKRAMGANJ,ROHTAS,ROHTAS,territorial,25.2225,84.2653,BH-5125025,spatial+name,1.0
BH-PS-5125026,5125026,NAUHATTA,ROHTAS,ROHTAS,territorial,24.5492,83.8172,BH-5125026,spatial+name,1.0
BH-PS-5125027,5125027,KACHCHAWAN,ROHTAS,ROHTAS,territorial,25.1479,84.4201,BH-5125027,spatial+name,0.889
BH-PS-5125030,5125030,RAJPUR,ROHTAS,ROHTAS,territorial,25.0756,84.2125,BH-5125030,spatial+name,1.0
BH-PS-5125032,5125032,SANJHAULI,ROHTAS,ROHTAS,territorial,25.1398,84.1787,BH-5125032,spatial+name,0.824
BH-PS-5125036,5125036,SURYAPURA,ROHTAS,ROHTAS,territorial,25.2574,84.2247,BH-5125036,spatial+name,1.0
BH-PS-5125040,5125040,TILAUTHU,ROHTAS,ROHTAS,territorial,24.8096,84.0855,BH-5125040,spatial+name,0.875
BH-PS-5125041,5125041,MAHILA,ROHTAS,ROHTAS,mahila,24.9002,84.1827,,located-in-BH-5125024-not-mapped,0.364
BH-PS-5125046,5125046,Sasaram,ROHTAS,ROHTAS,territorial,24.9533,84.0038,BH-5125022,spatial-only,0.7
BH-PS-5125048,5125048,Darigaon,ROHTAS,ROHTAS,territorial,24.8805,83.9499,BH-5125022,spatial-only,0.286
BH-PS-5125052,5125052,Rohtas Prohibition,ROHTAS,ROHTAS,prohibition,24.93714,84.027733,,located-in-BH-5125048-not-mapped,0.32
BH-PS-5120003,5120003,BANGAON,SAHARSA,SAHARSA,territorial,25.8718,86.518,BH-5120003,spatial+name,1.0
BH-PS-5120004,5120004,MAHISHI,SAHARSA,SAHARSA,territorial,25.8385,86.465,BH-5120004,spatial+name,1.0
BH-PS-5120006,5120006,BASANAHI,SAHARSA,SAHARSA,territorial,25.6886,86.8267,BH-5120006,spatial+name,0.933
BH-PS-5120009,5120009,BIHRA,SAHARSA,SAHARSA,territorial,25.9729,86.5671,BH-5120009,spatial+name,1.0
BH-PS-5120026,5120026,NAUHATTA,SAHARSA,SAHARSA,territorial,26.0004,86.4922,BH-5120026,spatial+name,1.0
BH-PS-5120039,5120039,SALAKHUA,SAHARSA,SAHARSA,territorial,25.6667,86.5953,BH-5120039,spatial+name,1.0
BH-PS-5120042,5120042,SONBARSA RAJ,SAHARSA,SAHARSA,territorial,25.6992,86.7092,BH-5120042,spatial+name,1.0
BH-PS-5120044,5120044,SONBARASA KACHAHARI,SAHARSA,SAHARSA,territorial,25.7937,86.5956,BH-5120038,spatial-only,0.333
BH-PS-5120045,5120045,MAHILA,SAHARSA,SAHARSA,mahila,25.8828,86.5922,,located-in-BH-5120038-not-mapped,0.333
BH-PS-5120046,5120046,SC/ST,SAHARSA,SAHARSA,sc_st,25.8828,86.5922,,located-in-BH-5120038-not-mapped,0.25
BH-PS-5120047,5120047,SIMRI BAKHTIYARPUR,SAHARSA,SAHARSA,territorial,25.7227,86.5845,BH-5120047,spatial+name,1.0
BH-PS-5120050,5120050,SAUR BAZAAR,SAHARSA,SAHARSA,territorial,25.8393,86.6822,BH-5120050,spatial+name,1.0
BH-PS-5120051,5120051,Saharsa Prohibition,SAHARSA,SAHARSA,prohibition,25.892841,86.592058,,located-in-BH-5120038-not-mapped,0.533
BH-PS-5133001,5133001,CHAKMAHESHI,SAMASTIPUR,SAMASTIPUR,territorial,26.0257,85.744477,BH-5133034,spatial+name,0.952
BH-PS-5133002,5133002,ANGARGHAT,SAMASTIPUR,SAMASTIPUR,territorial,25.7994,85.909,BH-5133002,spatial+name,1.0
BH-PS-5133003,5133003,SC/ST,SAMASTIPUR,SAMASTIPUR,sc_st,25.8578,85.783,,located-in-BH-5133024-not-mapped,0.316
BH-PS-5133005,5133005,DALSINGH SARAI,SAMASTIPUR,SAMASTIPUR,territorial,25.6689,85.8364,BH-5133005,spatial+name,1.0
BH-PS-5133006,5133006,HASANPUR,SAMASTIPUR,SAMASTIPUR,territorial,25.54,85.5605,BH-5133001,spatial-only,0.75
BH-PS-5133007,5133007,BITHAN,SAMASTIPUR,SAMASTIPUR,territorial,25.7196,86.212,BH-5133006,spatial-only,0.429
BH-PS-5133008,5133008,MUSRIGHARARI,SAMASTIPUR,SAMASTIPUR,territorial,25.8048,85.7385,BH-5133008,spatial+name,0.957
BH-PS-5133009,5133009,KALYANPUR,SAMASTIPUR,SAMASTIPUR,territorial,25.9305,85.7689,BH-5133009,spatial+name,1.0
BH-PS-5133010,5133010,MOHIUDDIN NAGAR,SAMASTIPUR,SAMASTIPUR,territorial,25.5714,85.6733,BH-5133010,spatial+name,1.0
BH-PS-5133011,5133011,ROSRA,SAMASTIPUR,SAMASTIPUR,territorial,25.7522,86.0253,BH-5133011,spatial+name,0.909
BH-PS-5133012,5133012,MUFASSIL,SAMASTIPUR,SAMASTIPUR,territorial,25.8596,85.7802,BH-5133024,spatial-only,0.364
BH-PS-5133013,5133013,SHAHPUR PATORI,SAMASTIPUR,SAMASTIPUR,territorial,25.6366,85.5811,BH-5133004,spatial-only,0.632
BH-PS-5133014,5133014,SARAI RANJAN,SAMASTIPUR,SAMASTIPUR,territorial,25.7607,85.7171,BH-5133014,spatial+name,1.0
BH-PS-5133015,5133015,SINGHIA,SAMASTIPUR,SAMASTIPUR,territorial,25.8413,86.2117,BH-5133015,spatial+name,1.0
BH-PS-5133016,5133016,TAJPUR,SAMASTIPUR,SAMASTIPUR,territorial,25.8559,85.6673,BH-5133016,spatial+name,1.0
BH-PS-5133017,5133017,UJIYARPUR,SAMASTIPUR,SAMASTIPUR,territorial,25.7813,85.8014,BH-5133017,spatial+name,1.0
BH-PS-5133018,5133018,WARIS NAGAR,SAMASTIPUR,SAMASTIPUR,territorial,25.9357,85.8704,BH-5133018,spatial+name,1.0
BH-PS-5133019,5133019,HATHAURI,SAMASTIPUR,SAMASTIPUR,territorial,25.985,85.9697,,district-conflict,0.0
BH-PS-5133020,5133020,VIBHUTIPUR,SAMASTIPUR,SAMASTIPUR,territorial,25.73159,85.975607,BH-5133020,spatial+name,0.9
BH-PS-5133021,5133021,KHANPUR,SAMASTIPUR,SAMASTIPUR,territorial,25.8568,85.9439,BH-5133021,spatial+name,1.0
BH-PS-5133022,5133022,PUSA,SAMASTIPUR,SAMASTIPUR,territorial,25.9845,85.6745,BH-5133022,spatial+name,1.0
BH-PS-5133024,5133024,NAGAR,SAMASTIPUR,SAMASTIPUR,territorial,25.8612,85.7689,BH-5133024,spatial-only,0.3
BH-PS-5133028,5133028,MAHILA,SAMASTIPUR,SAMASTIPUR,mahila,25.8255,85.6981,,located-in-BH-5133008-not-mapped,0.444
BH-PS-5133029,5133029,VIDHYAPATI NAGAR,SAMASTIPUR,SAMASTIPUR,territorial,25.6036,85.8014,BH-5133029,spatial+name,0.966
BH-PS-5133033,5133033,Bangra,SAMASTIPUR,SAMASTIPUR,territorial,25.881133,85.643234,BH-5133023,spatial+name,1.0
BH-PS-5133034,5133034,Samastipur Prohibition,SAMASTIPUR,SAMASTIPUR,prohibition,25.85752,85.783163,,located-in-BH-5133024-not-mapped,0.611
BH-PS-5123001,5123001,AMNAUR,SARAN,SARAN,territorial,25.9749,84.9258,BH-5123001,spatial+name,0.833
BH-PS-5123002,5123002,EKMA,SARAN,SARAN,territorial,25.9667,84.5385,BH-5123002,spatial+name,1.0
BH-PS-5123004,5123004,NAGAR,SARAN,SARAN,territorial,25.902,84.7562,BH-5123003,spatial-only,0.8
BH-PS-5123005,5123005,MUFASSIL,SARAN,SARAN,territorial,25.7882,84.7743,BH-5123004,spatial-only,0.125
BH-PS-5123006,5123006,BHAGWAN BAZAAR,SARAN,SARAN,territorial,25.7796,84.7499,BH-5123004,spatial-only,0.381
BH-PS-5123007,5123007,RIVIL GANJ,SARAN,SARAN,territorial,25.78,84.67,BH-5123007,spatial+name,0.889
BH-PS-5123008,5123008,MANJHI,SARAN,SARAN,territorial,25.8386,84.5792,BH-5123008,spatial+name,1.0
BH-PS-5123009,5123009,MAKER,SARAN,SARAN,territorial,25.9593,85.0311,BH-5123009,spatial+name,1.0
BH-PS-5123010,5123010,DAUDPUR,SARAN,SARAN,territorial,25.9072,84.5907,BH-5123010,spatial+name,1.0
BH-PS-5123013,5123013,DORIGANJ,SARAN,SARAN,territorial,25.7416,84.824,BH-5123013,spatial+name,1.0
BH-PS-5123014,5123014,ISUAPUR,SARAN,SARAN,territorial,26.0245,84.798,BH-5123014,spatial+name,0.857
BH-PS-5123020,5123020,BANIAPUR,SARAN,SARAN,territorial,25.9976,84.689,BH-5123020,spatial+name,1.0
BH-PS-5123021,5123021,DIGHWARA,SARAN,SARAN,territorial,25.7459,85,BH-5123021,spatial+name,1.0
BH-PS-5123023,5123023,DARIAPUR,SARAN,SARAN,territorial,25.7978,85.0364,BH-5123023,spatial+name,1.0
BH-PS-5123026,5123026,JANTA BAZAAR,SARAN,SARAN,territorial,26.06,84.6093,BH-5123026,spatial-only,0.69
BH-PS-5123027,5123027,KOPA,SARAN,SARAN,territorial,25.8375,84.622,BH-5123007,spatial-only,0.154
BH-PS-5123028,5123028,GARKHA,SARAN,SARAN,territorial,25.8309,84.8615,BH-5123028,spatial+name,1.0
BH-PS-5123031,5123031,JALALPUR,SARAN,SARAN,territorial,25.9024,84.6965,BH-5123031,spatial+name,1.0
BH-PS-5123034,5123034,MASHRAKH,SARAN,SARAN,territorial,26.1056,84.8031,BH-5123034,spatial+name,0.923
BH-PS-5123035,5123035,NAYAGAON,SARAN,SARAN,territorial,25.762,85.0922,BH-5123035,spatial+name,0.875
BH-PS-5123036,5123036,PANAPUR,SARAN,SARAN,territorial,26.1315,84.853,BH-5123036,spatial+name,1.0
BH-PS-5123045,5123045,BHELDI,SARAN,SARAN,territorial,25.9007,84.9557,BH-5123045,spatial+name,1.0
BH-PS-5123046,5123046,KHAIRA,SARAN,SARAN,territorial,25.8779,84.7538,BH-5123003,spatial-only,0.6
BH-PS-5123055,5123055,PARSA,SARAN,SARAN,territorial,25.886,85.0273,BH-5123055,spatial+name,1.0
BH-PS-5123056,5123056,RASULPUR,SARAN,SARAN,territorial,26.0033,84.5024,BH-5123056,spatial+name,1.0
BH-PS-5123067,5123067,SONEPUR,SARAN,SARAN,territorial,25.6964,85.1708,BH-5123067,spatial+name,1.0
BH-PS-5123070,5123070,TARAIYA,SARAN,SARAN,territorial,26.0689,84.8887,BH-5123070,spatial+name,1.0
BH-PS-5123071,5123071,MARHAURA,SARAN,SARAN,territorial,25.9692,84.8627,BH-5123071,spatial+name,1.0
BH-PS-5123072,5123072,AVTAR NAGAR,SARAN,SARAN,territorial,25.7648,84.957,BH-5123072,spatial+name,1.0
BH-PS-5123073,5123073,DERHNI,SARAN,SARAN,territorial,25.8361,84.9788,BH-5123073,spatial+name,0.909
